max_similarity,mean_similarity,min_similarity,num_similar_targets,std_similarity,target_id,year
0.6854137703545803,0.18074896243108063,0.0424158201988705,13,0.15758402296990887,1997_tardes32059,1997
0.615972853844018,0.15909195360512252,0.04093286192440092,16,0.17972909518226676,1997_tardes32217,1997
0.7426945260171212,0.2642383164081198,0.06464063567274617,18,0.1952491953441397,1997_tardes32339,1997
0.503341228264199,0.2062533114184982,0.04944561223659932,17,0.1274034132211729,1997_tardes32476,1997
0.6191947608990906,0.2605226508942664,0.06687066937803217,16,0.18285706081679914,1997_tardes32578,1997
0.6540682668932836,0.258148327726239,0.05509147427766846,16,0.2035098641071703,1997_tardes32642,1997
1.0,0.6407314034453708,0.28146280689074166,2,0.35926859655462917,1997_tardes33037,1997
0.6854137703545803,0.1749244188152432,0.0436475144090431,15,0.14735547810517013,1997_tardes33060,1997
0.615972853844018,0.16744682442193096,0.0424158201988705,14,0.14373380726626464,1997_tardes34044,1997
0.813734904739603,0.18857076277300994,0.05401023188206553,16,0.19320846172264247,1997_tardes35073,1997
0.7190270373544186,0.2651579233180085,0.026835757693065166,17,0.18476601386242036,1997_tardes35863,1997
1.0000000000000002,0.6839982717684108,0.05199481530523178,3,0.44689392979845083,1998_tardes103993,1998
1.0,0.5691051012640799,0.07650702771750394,6,0.43262851740796876,1998_tardes105680,1998
1.0,0.5691051012640799,0.07650702771750394,6,0.43262851740796876,1998_tardes105684,1998
1.0,0.5691051012640799,0.07650702771750394,6,0.43262851740796876,1998_tardes105691,1998
0.413224954615818,0.20792218297974227,0.11047523187692948,10,0.09615965466067909,1998_tardes106227,1998
1.0000000000000002,0.6839982717684108,0.05199481530523178,3,0.44689392979845083,1998_tardes107235,1998
0.6006639466329247,0.18503910714395302,0.037628444897943335,11,0.15227182200373854,1998_tardes107355,1998
1.0000000000000002,1.0000000000000002,1.0000000000000002,1,0.0,1998_tardes107491,1998
1.0000000000000002,0.6839982717684108,0.05199481530523178,3,0.44689392979845083,1998_tardes107968,1998
0.49862711396355275,0.18773187277540435,0.03507058484149645,24,0.1284449682010257,1998_tardes108373,1998
0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.0,1998_tardes109045,1998
1.0,0.36953554552519907,0.0639775174372118,4,0.3713339714419142,1998_tardes109430,1998
0.4874951113608331,0.13682575354749138,0.03435240292235489,22,0.11078158290626224,1998_tardes110866,1998
0.33612526103632684,0.3321429228500046,0.3281605846636823,2,0.003982338186322265,1998_tardes111352,1998
0.4352042326776222,0.17963100320403955,0.0462424244906922,10,0.14151886139940412,1998_tardes159057,1998
1.0,0.36953554552519907,0.0639775174372118,4,0.3713339714419142,1998_tardes172442,1998
0.40645675014611216,0.18821874158224003,0.06863581246735555,9,0.09403314997931293,1998_tardes178359,1998
0.3635514249455741,0.3635514249455741,0.3635514249455741,1,0.0,1998_tardes1941630873,1998
1.0,0.5691051012640799,0.07650702771750394,6,0.43262851740796876,1998_tardes227853,1998
0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.0,1998_tardes228665,1998
0.42130057180725866,0.3729622222781016,0.32462387274894455,2,0.048338349529157054,1998_tardes229192,1998
1.0000000000000013,0.1893964170447852,0.03507058484149645,20,0.2056466507401246,1998_tardes234239,1998
1.0000000000000013,0.1893964170447852,0.03507058484149645,20,0.2056466507401246,1998_tardes33893,1998
0.554485341529032,0.20583194682373748,0.037628444897943335,29,0.1482192075773608,1998_tardes34482,1998
1.0000000000000002,1.0000000000000002,1.0000000000000002,1,0.0,1998_tardes35003,1998
0.35539970646122054,0.1552669324685744,0.062348574995697306,6,0.09284862152858997,1998_tardes35100,1998
0.838801337272786,0.35007255019992195,0.06906768577942617,19,0.2542445996013154,1998_tardes35170,1998
1.0000000000000004,0.4405454945091019,0.11136383771185827,18,0.28833938513420115,1998_tardes35511,1998
0.3036725311492838,0.23842673646234186,0.1251510070685192,4,0.06899718773793438,1998_tardes36724,1998
0.8583343087370188,0.38061603575112885,0.09558740266070936,19,0.25235320508229037,1998_tardes36916,1998
0.3132616370601719,0.20116109955139935,0.08730545759721435,7,0.08586494704889659,1998_tardes37327,1998
0.834388306570834,0.3938790581971272,0.08191985269992462,17,0.27325192482057764,1998_tardes37395,1998
0.49506543388517904,0.1862541643191431,0.054033596868775,26,0.12661943498826084,1998_tardes37476,1998
0.6595909915353733,0.27327947233994365,0.054033596868775,23,0.18605523360544976,1998_tardes38707,1998
0.7630425778148567,0.2556876379506773,0.07175002194561911,20,0.21252576892325445,1998_tardes39002,1998
0.9049297504562859,0.4481887243561741,0.09817953110656417,17,0.3039750517004001,1998_tardes39007,1998
0.36518111650136675,0.19408135321488065,0.0927315306540126,12,0.08505959159934146,1998_tardes39762,1998
0.838801337272786,0.3368203547356216,0.06772589833751752,20,0.2411868218220592,1998_tardes40411,1998
1.0000000000000004,0.4405454945091019,0.11136383771185827,18,0.28833938513420115,1998_tardes40414,1998
0.6796482724141437,0.3258342696864979,0.06672754870300703,19,0.22224335951007354,1998_tardes42557,1998
0.6006639466329247,0.18068466674034403,0.05781272231283405,9,0.1647043712813982,1998_tardes60774,1998
0.3184957295791239,0.17726385067807907,0.08668236579953432,8,0.08826140476069216,1998_tardes651594,1998
0.4874951113608331,0.1800597471137107,0.054686934265734795,15,0.10327596834616451,1998_tardes66794,1998
0.9599006978737481,0.273287760824683,0.050825550163343995,17,0.2483865517390298,1998_tardes67232,1998
0.9599006978737481,0.2621080915298587,0.04531331743106347,18,0.24522004798461172,1998_tardes67638,1998
0.5045024105767352,0.17825251496083908,0.03435240292235489,31,0.13150379598178277,1998_tardes70438,1998
0.2288977660368724,0.13557410159683697,0.059377433754414136,14,0.04547952071357582,1998_tardes92065,1998
0.8791137179218264,0.1527979527729191,0.0075253664156957265,85,0.21822776234593472,1999_tardes108175,1999
0.6920081582590378,0.14751725729098034,0.01893509032756636,80,0.18146873411570144,1999_tardes137580,1999
0.2374467004187139,0.06537056578713228,0.0048315361993161365,51,0.057590864622213994,1999_tardes1907144907,1999
0.34099492487249355,0.07048827709471345,0.00928227057900119,54,0.0714506512213381,1999_tardes1907200308,1999
0.5866625329276332,0.19454378261297411,0.01120881085170446,74,0.13853715605001204,1999_tardes1909128150,1999
0.3957061926377087,0.07983472776483748,0.010638334623277883,74,0.09111160369183133,1999_tardes1941054147,1999
0.408221969375473,0.11714025185119048,0.019948888058769924,12,0.10530116119502066,1999_tardes1941165544,1999
0.3488338542199112,0.07964927340093178,0.008328880532999723,84,0.07513944137655856,1999_tardes199454,1999
1.0,0.6441663891039765,0.07659814166079883,6,0.37125129983548116,1999_tardes222202,1999
1.0000000000000004,0.14139498662337227,0.014736184799708623,71,0.197297856542551,1999_tardes244305,1999
1.0000000000000004,0.14139498662337227,0.014736184799708623,71,0.197297856542551,1999_tardes244351,1999
0.47044113546617927,0.1608566262200523,0.010084550200754073,74,0.10714474018754118,1999_tardes40918,1999
0.36697911046099213,0.23420625865807201,0.10100631762615474,7,0.07862801156182798,1999_tardes41395,1999
0.34099492487249355,0.077092578618703,0.01435843892929049,54,0.07323895279382245,1999_tardes41798,1999
0.534944000638643,0.15357852517015716,0.010248822136247112,76,0.12546629637765752,1999_tardes41825,1999
1.0,1.0,1.0,1,0.0,1999_tardes42238,1999
0.39271224411223027,0.12488080899533933,0.029675141875673876,25,0.09699234484988603,1999_tardes42564,1999
0.7582922102354417,0.3114303953108821,0.021436369910043867,68,0.20909434902865437,1999_tardes42578,1999
1.000000000000001,0.07650768089120381,0.00387416237692263,82,0.11507397861774217,1999_tardes42738,1999
0.838031076737823,0.18473795629355017,0.01169616577886886,70,0.1425549388265565,1999_tardes43233,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.1709673891268762,1999_tardes43415,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.1709673891268762,1999_tardes43685,1999
0.5729926309194826,0.18921578855015542,0.012282881992119266,80,0.1306277726549781,1999_tardes43754,1999
0.7434079875887899,0.16336120972581342,0.007326147906946189,74,0.20032660885215942,1999_tardes44131,1999
0.18173963945085206,0.1419285675914169,0.0394120809807702,10,0.04588982581062945,1999_tardes44343,1999
0.577216155742024,0.1389053301269466,0.017734136052882262,74,0.14792207845931088,1999_tardes44802,1999
1.0000000000000007,0.11450710813616295,0.005769892608818679,71,0.13074302975899557,1999_tardes45030,1999
1.0000000000000007,0.11450710813616295,0.005769892608818679,71,0.13074302975899557,1999_tardes45031,1999
0.8948434029718033,0.18415125396980916,0.01169616577886886,68,0.14734660302027605,1999_tardes45100,1999
0.6038928730483956,0.20796826816954372,0.014808358251169468,69,0.13836703649731072,1999_tardes45530,1999
0.6055066827244565,0.14477904226375293,0.02026360743658164,90,0.14873009511710958,1999_tardes45748,1999
1.0,0.6441663891039765,0.07659814166079883,6,0.37125129983548116,1999_tardes45885,1999
1.0,0.054151711583794115,0.006087116182919762,58,0.13068796056576287,1999_tardes45984,1999
0.5852185985294186,0.1756771444946311,0.011569122769208882,70,0.12770148473492784,1999_tardes46442,1999
0.5852185985294186,0.20730633469353152,0.014808358251169468,67,0.14011235413174847,1999_tardes46564,1999
1.0,0.33169890570874555,0.022665386762862172,10,0.43806642682651464,1999_tardes46882,1999
1.0,1.0,1.0,1,0.0,1999_tardes47165,1999
1.0,0.2039320714193521,0.011532525492876122,75,0.1818632778645188,1999_tardes47170,1999
0.38404277719120294,0.08742308201474551,0.0122571807957223,83,0.09443287915064943,1999_tardes47463,1999
0.511419989647179,0.20643126959527472,0.02442303793475407,25,0.20240826282879953,1999_tardes47610,1999
1.0,0.2039320714193521,0.011532525492876122,75,0.1818632778645188,1999_tardes48821,1999
0.3989088101256185,0.07972118715358298,0.015858355963052732,41,0.06952831328545661,1999_tardes48887,1999
0.48832429351369994,0.13805178834646323,0.015071711659454697,79,0.10071184894258936,1999_tardes48930,1999
0.9999999999999999,0.0952397760271706,0.005261436024261832,76,0.11937096486562476,1999_tardes49281,1999
0.6784213699605173,0.1511728789031525,0.008108200462520075,79,0.1328970495594849,1999_tardes49813,1999
0.3966980403116458,0.1282366365900723,0.010343610385859714,37,0.11557070949452322,1999_tardes49978,1999
0.6805072020517867,0.22339835796843252,0.01458760410963106,72,0.15973354253503774,1999_tardes50003,1999
0.6707956397530948,0.20450999074642853,0.014379423467791863,77,0.1462214440643714,1999_tardes50006,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.17096738912687623,1999_tardes50080,1999
0.2620545665996566,0.07140724822454098,0.01893509032756636,54,0.05652983638382043,1999_tardes50238,1999
1.0000000000000033,0.04560143574057325,0.003673549749973397,79,0.11433363835958223,1999_tardes50269,1999
0.838031076737823,0.3950569589438626,0.14853012999396625,3,0.3138965242037637,1999_tardes50480,1999
1.0,0.33169890570874555,0.022665386762862172,10,0.43806642682651464,1999_tardes50653,1999
1.0,0.054151711583794115,0.006087116182919762,58,0.13068796056576287,1999_tardes50780,1999
0.5172378593313411,0.08511996877125946,0.013064489561197889,52,0.09464570022863872,1999_tardes51087,1999
1.0000000000000013,0.07996127244523973,0.003673549749973397,74,0.12160827706119304,1999_tardes51187,1999
0.3737159381346333,0.11116752461872131,0.017441883137948897,32,0.08045586894532897,1999_tardes51354,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.17096738912687623,1999_tardes51515,1999
0.8255790554386757,0.16888534543113495,0.020745348509250694,73,0.21110714163132965,1999_tardes52018,1999
0.25772524925314566,0.11642811804498686,0.022000754801434895,14,0.07977024014101455,1999_tardes52159,1999
1.0000000000000002,0.11652543026717198,0.007069481530508969,81,0.13076171468937148,1999_tardes52551,1999
0.6038928730483956,0.14848805391591618,0.007796209045482249,76,0.11975446856501124,1999_tardes52662,1999
1.0,0.33169890570874555,0.022665386762862172,10,0.43806642682651464,1999_tardes52693,1999
0.2620545665996566,0.07317205427058679,0.012357202257843659,60,0.05799338657520548,1999_tardes52827,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.17096738912687623,1999_tardes53026,1999
0.3927762324965301,0.09675278937733806,0.0075253664156957265,36,0.07430546582595488,1999_tardes53040,1999
0.39716617027103546,0.14728377942467466,0.05107469395558456,15,0.0972883148071709,1999_tardes53267,1999
0.8948434029718033,0.20165816191017838,0.013070628603871388,68,0.15883998757622042,1999_tardes53354,1999
0.45160437124205355,0.12998491353881922,0.04251837287658922,23,0.09958156096345451,1999_tardes53564,1999
0.5763887196313291,0.05952848915038203,0.007030159660481131,66,0.11978265135982469,1999_tardes53797,1999
1.0,0.2704932547349793,0.037651328580081404,70,0.1889393198732474,1999_tardes54036,1999
0.7279442174212495,0.14855892666467665,0.008083688182422086,78,0.13817031303791302,1999_tardes54475,1999
0.45160437124205355,0.1131675634467027,0.02647562476912858,26,0.09769170885375493,1999_tardes54603,1999
0.8877748256617907,0.21104667843033068,0.030723561488130293,66,0.24651522237432688,1999_tardes54989,1999
0.4348628345685849,0.11607324623175519,0.014210350070110326,77,0.07940280595418382,1999_tardes55306,1999
1.0,0.6441663891039765,0.07659814166079883,6,0.37125129983548116,1999_tardes57792,1999
0.7806985072809738,0.18472433403363006,0.013156430662735003,70,0.22963357851789104,1999_tardes59173,1999
0.6566093265727659,0.15076570064552808,0.008444595935907082,72,0.11031068589116949,1999_tardes60718,1999
0.4642070984411576,0.20877411314495928,0.03908393308430428,3,0.1838410507621604,1999_tardes60830,1999
0.4774878035314828,0.08310835274998982,0.014138063506986582,43,0.07972768698842476,1999_tardes60840,1999
0.9999999999999996,0.062229806006323676,0.006971364865336689,87,0.1137650641839815,1999_tardes60845,1999
0.39398235165957546,0.08159340530765387,0.008239158488575296,75,0.07828720956069236,1999_tardes60862,1999
0.9999999999999999,0.0952397760271706,0.005261436024261832,76,0.11937096486562478,1999_tardes60895,1999
0.4774878035314828,0.1315441213979924,0.027579406072064216,17,0.10248495039114174,1999_tardes60898,1999
1.0000000000000002,0.11652543026717198,0.007069481530508969,81,0.13076171468937148,1999_tardes60953,1999
1.0000000000000013,0.0799612724452397,0.003673549749973397,74,0.12160827706119304,1999_tardes60980,1999
1.0000000000000033,0.04560143574057325,0.003673549749973397,79,0.11433363835958221,1999_tardes61005,1999
0.6935851215208166,0.16287873203510334,0.029648949053498467,93,0.16543346199693637,1999_tardes61040,1999
0.8062865997351569,0.1689034252429757,0.013179575231163696,80,0.15896087568976858,1999_tardes61169,1999
0.4642070984411576,0.1235781119368016,0.03953704791352638,13,0.10774000730455045,1999_tardes61177,1999
1.000000000000001,0.07650768089120381,0.00387416237692263,82,0.11507397861774218,1999_tardes61188,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.17096738912687623,1999_tardes61196,1999
0.48251977560228715,0.17640175323892598,0.02395845608376755,68,0.11019255352730216,1999_tardes61206,1999
1.0,0.33169890570874555,0.022665386762862172,10,0.43806642682651464,1999_tardes61207,1999
0.6411017567203801,0.16106102051101678,0.008652048473986566,78,0.1331100961722592,1999_tardes63784,1999
0.408221969375473,0.08435716362049549,0.026344347903970382,23,0.07761729412096635,1999_tardes66797,1999
0.3989088101256185,0.07729013521373797,0.012296591932335552,36,0.0672248093832648,1999_tardes67365,1999
0.7201964235932181,0.1674586955743498,0.010042212626125563,76,0.1374911995804403,1999_tardes67957,1999
0.39170215265141395,0.11728423461605875,0.010213346280071929,36,0.11262015013082421,1999_tardes68114,1999
0.23034156151822444,0.0815228749299443,0.022390913500393128,26,0.0560004793560879,1999_tardes68663,1999
0.6566093265727659,0.1751619029927211,0.010407083349065878,72,0.14043477645132696,1999_tardes69054,1999
0.5866625329276332,0.17270653253844234,0.008856071244302561,77,0.1343023954576794,1999_tardes69575,1999
0.7201964235932181,0.1392911827923701,0.00862840487809251,73,0.11126370761849419,1999_tardes70060,1999
0.39626128711842934,0.07107172838930978,0.010262478936879833,74,0.07414197903713161,1999_tardes70569,1999
0.3701750974723044,0.1309449504654967,0.008496100014154174,68,0.08716536476020587,1999_tardes70616,1999
1.0,0.27049325473497937,0.037651328580081404,70,0.1889393198732474,1999_tardes70818,1999
0.8032527722105645,0.17682743604982187,0.011359679339331913,74,0.15397844112066267,1999_tardes70882,1999
0.7757806326934432,0.23433478325610324,0.029209171507604288,74,0.16747662956166304,1999_tardes70977,1999
0.9999999999999996,0.06222980600632367,0.006971364865336689,87,0.1137650641839815,1999_tardes71146,1999
1.0,0.6441663891039765,0.07659814166079883,6,0.37125129983548116,1999_tardes71699,1999
0.9999999999999999,0.9302028556638826,0.511419989647179,7,0.17096738912687623,1999_tardes86405,1999
0.8227166209519132,0.17204455270654007,0.010842418671036844,84,0.19230278535994266,1999_tardes91684,1999
0.8877748256617907,0.17671416539261778,0.0048315361993161365,81,0.22008516294912683,1999_tardes91772,1999
0.8062865997351569,0.17479824741713187,0.010272884533865413,77,0.16061015207277052,1999_tardes96386,1999
0.5432890637888322,0.16333609199439733,0.011443468152334182,160,0.1668527997682896,2000_tardes101709,2000
0.2408999795777103,0.0855800865083927,0.008379969547563463,186,0.07147295198699405,2000_tardes103907,2000
0.4203373859273264,0.11369720271414441,0.008766405129840133,196,0.10911697686801472,2000_tardes106951,2000
0.653415842470652,0.0644075416053522,0.010041988073670923,69,0.10120351310700733,2000_tardes109179,2000
1.0,0.29332393306629967,0.02106331401653628,157,0.3015894769480539,2000_tardes109218,2000
1.0000000000000004,0.0857766879249263,0.004401791867208003,184,0.10750244957888443,2000_tardes109395,2000
0.34155556282343713,0.0844813176786125,0.008372447745842808,198,0.06701166706572968,2000_tardes127334,2000
0.7467326090633325,0.21882924991169236,0.015281829622300501,165,0.22565367757791424,2000_tardes127514,2000
0.3919609489025554,0.11470964741536188,0.014779411378272067,179,0.10616699789772045,2000_tardes128173,2000
0.8771721843276026,0.10506019164174252,0.005492056129586253,173,0.12437382225375439,2000_tardes128316,2000
0.3023014547614087,0.05701117781106465,0.004533786585917499,188,0.04717256625761886,2000_tardes128336,2000
0.525095207090348,0.1513487573054775,0.01746603890888267,192,0.14450040971069178,2000_tardes128450,2000
0.3611206925685642,0.1044336503465693,0.01188563476015996,192,0.09455431850745233,2000_tardes128768,2000
0.37318164255726516,0.09609345001843728,0.005720180030306986,187,0.0871838207167849,2000_tardes140036,2000
1.0,0.42500928287714373,0.11413837472267409,13,0.3303907102629126,2000_tardes156436,2000
0.36088430589823495,0.06831018844776351,0.014014797968980313,67,0.05429911414955469,2000_tardes1601327121,2000
0.3501883634457306,0.08781341400757553,0.002699509776035008,171,0.06951576577488432,2000_tardes172374,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes185073,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes185096,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes185374,2000
0.5898443764025718,0.16135421151695628,0.009166526929346028,184,0.16378620137746408,2000_tardes185613,2000
0.856455859018737,0.20703209590814028,0.011200604077886896,159,0.21564153726750648,2000_tardes185657,2000
0.5215556219040479,0.1513909356068209,0.009184078039353493,191,0.16346637784412546,2000_tardes186147,2000
0.34172931939909473,0.057080650381884,0.007303999051090596,95,0.046854718338692154,2000_tardes186533,2000
0.3766782044099655,0.04411663316698096,0.002488916480125566,198,0.049203419909504324,2000_tardes186840,2000
0.33743859503675666,0.07017164329237188,0.009280664765807072,102,0.0779884507542125,2000_tardes186983,2000
1.0000000000000004,0.08577668792492632,0.004401791867208003,184,0.10750244957888443,2000_tardes187160,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes187207,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes187225,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes187238,2000
0.3919609489025554,0.12666494624907015,0.014717233497883763,184,0.11488981769081448,2000_tardes187416,2000
0.3766782044099655,0.0913275657495141,0.008281883924660734,192,0.07647903960113941,2000_tardes187805,2000
0.29194091409152845,0.05060908758896307,0.004401791867208003,120,0.04840668553918196,2000_tardes188373,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes188425,2000
0.25488005358494725,0.08032062436579357,0.005510721131225524,202,0.0747223973644337,2000_tardes189038,2000
0.6459767724092307,0.07673924109068431,0.006338694932124305,180,0.08506752248653802,2000_tardes189226,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes189281,2000
0.6839207392015708,0.15789669534728634,0.005776844258065992,200,0.17998591476973236,2000_tardes189784,2000
0.23979175243901762,0.07591950471623032,0.005730435327314652,204,0.05803855023300887,2000_tardes189826,2000
0.48636166585742363,0.15006534430764285,0.012226372783900446,181,0.1506230936991649,2000_tardes190332,2000
0.31392992327452335,0.04854032874117883,0.006072309306398573,115,0.043380071548041785,2000_tardes1909057475,2000
0.8599773711088329,0.07296461266158563,0.0022664937690923355,163,0.09135403980842755,2000_tardes1909110696,2000
1.0,0.2933239330662996,0.02106331401653628,157,0.3015894769480539,2000_tardes191736,2000
0.4249472617330469,0.11322785194777427,0.003771827317794139,163,0.09525532692534773,2000_tardes1943130906,2000
0.22678790049073838,0.07850923510009518,0.011408986871419603,42,0.06261488942878012,2000_tardes1943203026,2000
0.3182084267852553,0.1334353713991982,0.05039788336258476,19,0.06165669868015429,2000_tardes199814,2000
0.49756312447955275,0.11717851377244508,0.007141623397508025,165,0.08817208675574661,2000_tardes2007550606,2000
0.3169089359358478,0.10094072012329702,0.0044914547785213045,200,0.09457156928738586,2000_tardes2007867950,2000
0.31392992327452335,0.07096750926395777,0.00618244995348264,194,0.05601488254505186,2000_tardes2007971972,2000
0.27212690675587475,0.05181519917337691,0.0026186756793540574,206,0.04930961142542447,2000_tardes209030,2000
0.6971191049020771,0.07127978845801441,0.007951594617664487,173,0.08060450219932254,2000_tardes309754,2000
0.6268415388686991,0.13173314021958193,0.00395775060567101,178,0.1345846566554405,2000_tardes323913,2000
0.31777256428786244,0.05629143839744167,0.008080267817416954,63,0.058961116142903156,2000_tardes326723,2000
0.40916595694837976,0.12797818826022692,0.008779019447608694,188,0.12328650127630097,2000_tardes390775,2000
0.7238176300326962,0.10972417135641652,0.013652313122631942,54,0.12474604853351977,2000_tardes55271,2000
0.5492787259865136,0.09828964859028502,0.019059207593993287,49,0.08820197708976335,2000_tardes55572,2000
1.0,0.2502127530463639,0.014984927479725251,18,0.40097491460394036,2000_tardes56049,2000
1.0,0.09574126043001693,0.002732269763420343,179,0.1159391600650544,2000_tardes56216,2000
0.7347365892899795,0.13616871182775458,0.004758696907357416,176,0.13676125067971448,2000_tardes56255,2000
0.677512513918445,0.128098804287285,0.00438807152342212,181,0.12558396089741283,2000_tardes56445,2000
1.0,0.42500928287714373,0.11413837472267409,13,0.3303907102629126,2000_tardes56919,2000
0.34857140500911765,0.05970492261511543,0.009100240236310389,64,0.06520677022017536,2000_tardes56968,2000
0.3140873696783057,0.10495243324278541,0.006604594261183927,196,0.095634091013935,2000_tardes57325,2000
0.613014650969553,0.04650316814898538,0.006338694932124305,81,0.074768414211647,2000_tardes57465,2000
0.7347365892899795,0.14490828731756142,0.0049438331692455,176,0.13783156637916208,2000_tardes57561,2000
0.2501024658193528,0.06750655064841224,0.015616089759280818,34,0.050515529581122424,2000_tardes57590,2000
0.39266359026631625,0.06884514282016405,0.011441705920253207,87,0.0705407056767391,2000_tardes57835,2000
0.5177510746821636,0.06788664546866424,0.010932635600148163,68,0.06996199849828244,2000_tardes58118,2000
0.27539355078768696,0.05524545075065403,0.006343694186712133,59,0.04900465470537648,2000_tardes58190,2000
0.4724865406780753,0.0911323945268096,0.015019971908669133,86,0.10366738066466893,2000_tardes58540,2000
0.3112016616809924,0.10300107569137429,0.0038932423704685732,170,0.07224788262753497,2000_tardes58716,2000
0.3640868378112757,0.07877837956637347,0.010638871311391504,27,0.09580090219671479,2000_tardes59123,2000
1.0,1.0,1.0,2,0.0,2000_tardes59176,2000
1.0,0.2502127530463639,0.014984927479725251,18,0.40097491460394036,2000_tardes59185,2000
0.2283753676885483,0.06334937811060042,0.00880078101970893,73,0.036577051214371506,2000_tardes59420,2000
0.8276716553814307,0.20708578570240013,0.006133961473715817,195,0.24722481360370283,2000_tardes59424,2000
0.43201004139967963,0.06342342974724531,0.009799765928297007,58,0.0851183323209139,2000_tardes59480,2000
0.39089272378277196,0.07430927748403351,0.005881381590440619,174,0.06601906706531731,2000_tardes59598,2000
0.7805248653944938,0.22675584988769162,0.020128858815554918,161,0.24198466083198641,2000_tardes60133,2000
1.0000000000000007,0.09796758004072217,0.005228044885995807,163,0.09054549026167,2000_tardes60207,2000
1.0,1.0,1.0,2,0.0,2000_tardes60215,2000
0.5743455097124165,0.10023567842466524,0.00962472064538804,30,0.16322868088064452,2000_tardes60347,2000
0.418678265344247,0.13284901631370913,0.00848264709803463,187,0.12666418597106305,2000_tardes60422,2000
1.0,1.0,1.0,2,0.0,2000_tardes60631,2000
0.45572700909829716,0.18703181551304449,0.01107753789367662,166,0.11819220851685337,2000_tardes61015,2000
0.5473930028348333,0.043066292339458925,0.005506757356102097,114,0.059962817177726654,2000_tardes61027,2000
0.9999999999999999,0.060029548330649954,0.004911822860708075,49,0.1943680989496241,2000_tardes61262,2000
0.7662174893833604,0.19739909730057761,0.010505915314355315,163,0.20502961236577208,2000_tardes61357,2000
0.9999999999999999,0.05034997481072671,0.0037010896387126716,166,0.0848624566479872,2000_tardes61508,2000
0.5839783249432885,0.1356996437885341,0.00816457776719916,176,0.1437703654825911,2000_tardes62050,2000
1.0000000000000004,0.060512187651042514,0.002601257951339832,161,0.09357597627767375,2000_tardes62185,2000
